TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount
T01315,C6456,Other,43,Chennai,Sports,1,897,2023-05-31,UPI,897
T01316,C3754,Other,56,Kolkata,Electronics,5,2480,2023-02-03,Wallet,12400
T01317,C2251,Male,54,Chennai,Sports,5,4732,2023-01-16,Wallet,23660
T01318,C9363,Male,58,Chennai,Furniture,2,4044,2023-04-16,Card,8088
T01319,C2868,Male,19,Delhi,Furniture,4,2814,2023-10-23,Cash,11256
T01320,C9693,Male,64,Chennai,Electronics,4,598,2023-08-25,Cash,2392
T01321,C9355,Male,64,Lucknow,Furniture,3,1094,2023-08-24,UPI,3282
T01322,C4176,Female,60,Pune,Beauty,3,4889,2023-05-06,Card,14667
T01323,C6724,Female,70,Ahmedabad,Beauty,2,4284,2023-12-17,Card,8568
T01324,C6752,Female,36,Hyderabad,Sports,5,534,2023-11-05,Wallet,2670
T01325,C3419,Male,23,Lucknow,Books,5,1779,2023-08-16,UPI,8895
T01326,C4871,Male,31,Hyderabad,Groceries,5,4329,2023-05-04,Cash,21645
T01327,C2684,Male,46,Jaipur,Groceries,2,1280,2023-04-01,UPI,2560
T01328,C3399,Other,56,Kolkata,Groceries,1,4704,2023-08-25,Wallet,4704
T01329,C5193,Other,48,Bengaluru,Sports,4,4157,2023-09-14,Cash,16628
T01330,C4232,Other,48,Kolkata,Electronics,1,1217,2023-11-25,UPI,1217
T01331,C3842,Other,28,Jaipur,Books,5,1931,2023-02-26,Cash,9655
T01332,C3504,Female,32,Mumbai,Sports,4,1367,2023-11-06,Cash,5468
T01333,C2234,Male,44,Mumbai,Electronics,3,2564,2023-06-19,UPI,7692
T01334,C3902,Female,56,Delhi,Electronics,2,2646,2023-03-23,Card,5292
T01335,C9095,Male,27,Mumbai,Beauty,3,152,2023-05-06,UPI,456
T01336,C8601,Female,68,Pune,Beauty,2,4072,2023-08-25,Wallet,8144
T01337,C8354,Other,55,Delhi,Furniture,4,1744,2023-02-05,Card,6976
T01338,C6295,Female,70,Jaipur,Fashion,4,1039,2023-01-04,Cash,4156
T01339,C6179,Female,67,Delhi,Books,2,650,2023-01-17,Cash,1300
T01340,C3473,Male,29,Ahmedabad,Fashion,5,100,2023-12-16,Wallet,500
T01341,C8205,Other,57,Kolkata,Books,3,1353,2023-12-13,Card,4059
T01342,C2118,Female,60,Hyderabad,Furniture,2,1091,2023-07-28,Cash,2182
T01343,C8682,Male,50,Chennai,Electronics,1,4358,2023-09-24,Cash,4358
T01344,C8245,Other,34,Chennai,Electronics,5,893,2023-08-29,Cash,4465
T01345,C5961,Other,28,Hyderabad,Furniture,3,2125,2023-07-17,Card,6375
T01346,C5500,Male,64,Mumbai,Beauty,3,1773,2023-02-06,Wallet,5319
T01347,C1920,Male,61,Mumbai,Groceries,5,948,2023-08-02,UPI,4740
T01348,C6766,Male,39,Lucknow,Groceries,1,3980,2023-05-14,UPI,3980
T01349,C9312,Other,47,Delhi,Sports,3,301,2023-10-03,Cash,903
T01350,C2215,Male,56,Mumbai,Beauty,5,4243,2023-03-03,Wallet,21215
T01351,C6085,Female,55,Lucknow,Furniture,4,3735,2023-11-07,Cash,14940
T01352,C8565,Male,22,Hyderabad,Books,2,3300,2023-11-28,Card,6600
T01353,C8404,Female,32,Lucknow,Beauty,4,555,2023-10-01,Card,2220
T01354,C1616,Female,42,Delhi,Furniture,3,1097,2024-01-01,Cash,3291
T01355,C1932,Female,42,Delhi,Sports,4,2556,2023-01-13,Wallet,10224
T01356,C7041,Female,26,Delhi,Books,1,3414,2023-08-13,Wallet,3414
T01357,C5703,Male,24,Lucknow,Groceries,3,4062,2023-09-04,Cash,12186
T01358,C2257,Other,19,Bengaluru,Groceries,2,1607,2023-01-31,Cash,3214
T01359,C2479,Female,30,Pune,Books,2,2024,2023-05-30,Wallet,4048
T01360,C9307,Male,51,Lucknow,Books,2,4578,2023-07-23,Wallet,9156
T01361,C7299,Female,50,Bengaluru,Fashion,1,2232,2023-01-21,Wallet,2232
T01362,C8581,Male,61,Delhi,Fashion,2,3697,2023-07-06,Wallet,7394
T01363,C1672,Female,44,Bengaluru,Fashion,4,1109,2023-07-24,Card,4436
T01364,C8368,Other,70,Chennai,Electronics,4,3641,2023-09-19,Cash,14564
T01365,C4084,Female,27,Chennai,Beauty,3,1298,2023-11-19,Cash,3894
T01366,C6267,Other,56,Ahmedabad,Sports,2,277,2023-11-29,Cash,554
T01367,C8792,Other,24,Delhi,Groceries,1,1613,2023-08-14,UPI,1613
T01368,C9214,Male,29,Ahmedabad,Books,5,1260,2023-08-08,UPI,6300
T01369,C3471,Female,48,Chennai,Beauty,4,2071,2023-03-05,Wallet,8284
T01370,C2013,Female,57,Pune,Electronics,3,1498,2023-02-23,Card,4494
T01371,C8381,Other,56,Kolkata,Furniture,4,4290,2023-03-16,UPI,17160
T01372,C2695,Female,20,Chennai,Sports,4,4578,2023-05-15,Cash,18312
T01373,C6626,Male,68,Bengaluru,Electronics,3,1741,2023-10-24,UPI,5223
T01374,C2381,Other,52,Delhi,Electronics,4,4000,2023-02-27,Card,16000
T01375,C9266,Other,50,Chennai,Furniture,4,4035,2023-03-28,Card,16140
T01376,C3827,Male,66,Mumbai,Electronics,1,2475,2023-07-07,Wallet,2475
T01377,C1641,Male,25,Pune,Electronics,5,2471,2023-07-31,Cash,12355
T01378,C5059,Male,23,Pune,Fashion,3,919,2023-12-03,Cash,2757
T01379,C8172,Female,48,Kolkata,Beauty,3,4923,2023-06-23,Wallet,14769
T01380,C8199,Male,60,Mumbai,Furniture,2,4138,2023-03-14,Wallet,8276
T01381,C9586,Male,26,Chennai,Furniture,5,3109,2023-05-05,Card,15545
T01382,C9564,Other,56,Chennai,Beauty,4,2354,2023-09-05,Cash,9416
T01383,C3600,Female,52,Bengaluru,Furniture,1,3304,2023-04-18,UPI,3304
T01384,C6962,Other,70,Ahmedabad,Books,2,3260,2023-05-16,UPI,6520
T01385,C7108,Other,18,Delhi,Beauty,3,979,2023-02-19,Cash,2937
T01386,C5634,Male,67,Ahmedabad,Beauty,5,3900,2023-06-18,UPI,19500
T01387,C7347,Female,61,Hyderabad,Sports,1,3515,2023-11-25,Wallet,3515
T01388,C7697,Male,59,Lucknow,Beauty,3,3580,2023-12-22,Wallet,10740
T01389,C6543,Other,45,Pune,Furniture,4,1313,2023-02-07,Card,5252
T01390,C1857,Female,51,Bengaluru,Groceries,2,329,2023-08-23,UPI,658
T01391,C6482,Other,44,Ahmedabad,Sports,5,2421,2023-12-30,UPI,12105
T01392,C2079,Other,41,Delhi,Books,2,3844,2023-09-09,Card,7688
T01393,C6401,Female,20,Bengaluru,Sports,4,1084,2023-05-06,UPI,4336
T01394,C2548,Male,62,Jaipur,Groceries,4,4722,2023-05-14,UPI,18888
T01395,C7333,Male,51,Pune,Beauty,3,3290,2023-06-25,Wallet,9870
T01396,C5655,Other,45,Hyderabad,Beauty,2,190,2023-06-01,Card,380
T01397,C5128,Male,32,Lucknow,Beauty,2,4855,2023-12-19,Wallet,9710
T01398,C3463,Female,69,Delhi,Beauty,2,2580,2023-08-16,UPI,5160
T01399,C6461,Female,48,Ahmedabad,Furniture,2,379,2023-06-19,Wallet,758
T01400,C2335,Male,68,Chennai,Books,1,3741,2023-08-19,UPI,3741
T01401,C3317,Male,67,Delhi,Groceries,3,449,2023-12-25,UPI,1347
T01402,C6731,Other,42,Mumbai,Electronics,5,3005,2023-05-13,Card,15025
T01403,C6082,Female,40,Delhi,Fashion,1,1241,2023-10-18,Wallet,1241
T01404,C7421,Male,55,Delhi,Fashion,2,3933,2023-05-21,Wallet,7866
T01405,C3112,Male,69,Lucknow,Electronics,4,3854,2023-11-01,UPI,15416
T01406,C2388,Male,65,Chennai,Fashion,4,2368,2023-01-19,Wallet,9472
T01407,C6072,Other,66,Ahmedabad,Electronics,2,174,2023-03-13,Cash,348
T01408,C7171,Female,62,Mumbai,Books,1,1396,2023-03-17,UPI,1396
T01409,C6381,Other,54,Ahmedabad,Electronics,1,3030,2023-09-25,Card,3030
T01410,C3093,Female,24,Bengaluru,Beauty,3,4201,2023-05-28,UPI,12603
T01411,C9624,Female,45,Mumbai,Fashion,4,4222,2023-01-14,UPI,16888
T01412,C2531,Other,26,Mumbai,Books,2,1826,2023-04-24,Wallet,3652
T01413,C7937,Male,34,Pune,Electronics,1,2957,2023-07-09,Wallet,2957
T01414,C9331,Other,48,Chennai,Fashion,1,4401,2023-10-16,Card,4401
T01415,C6928,Male,67,Bengaluru,Furniture,5,3299,2023-07-05,Cash,16495
T01416,C1298,Other,32,Kolkata,Beauty,3,4302,2024-01-01,UPI,12906
T01417,C6940,Male,23,Pune,Fashion,5,614,2023-05-30,Card,3070
T01418,C6060,Other,36,Lucknow,Beauty,4,1529,2023-06-07,UPI,6116
T01419,C3953,Female,56,Mumbai,Fashion,2,1340,2023-03-23,Card,2680
T01420,C4509,Male,52,Jaipur,Furniture,4,2982,2023-10-18,Card,11928
T01421,C6598,Other,44,Ahmedabad,Books,2,4713,2023-11-21,Card,9426
T01422,C8967,Other,34,Ahmedabad,Beauty,1,2879,2023-06-06,Wallet,2879
T01423,C4145,Male,30,Pune,Books,1,3864,2023-09-01,Cash,3864
T01424,C4711,Female,18,Pune,Books,2,1247,2024-01-01,Wallet,2494
T01425,C3253,Other,63,Delhi,Sports,4,2380,2023-08-14,Cash,9520
T01426,C3538,Male,65,Jaipur,Fashion,4,2581,2023-12-11,Cash,10324
T01427,C2264,Male,68,Hyderabad,Electronics,3,3327,2023-05-31,Cash,9981
T01428,C5846,Female,18,Mumbai,Groceries,5,658,2023-03-21,Cash,3290
T01429,C2657,Female,54,Pune,Books,2,4062,2023-12-22,UPI,8124
T01430,C9317,Female,51,Ahmedabad,Furniture,4,3184,2023-03-07,Card,12736
T01431,C9843,Female,25,Delhi,Fashion,1,3964,2023-03-17,Card,3964
T01432,C9626,Other,51,Lucknow,Furniture,4,1577,2023-11-08,UPI,6308
T01433,C1618,Other,18,Jaipur,Furniture,4,4818,2023-05-30,Wallet,19272
T01434,C6517,Female,42,Kolkata,Electronics,3,4253,2023-07-16,Cash,12759
T01435,C3147,Female,59,Kolkata,Electronics,4,4404,2023-05-12,UPI,17616
T01436,C7172,Female,31,Chennai,Fashion,3,2223,2023-11-23,UPI,6669
T01437,C3527,Female,62,Pune,Fashion,1,1160,2023-04-27,Wallet,1160
T01438,C3658,Male,69,Mumbai,Beauty,1,2754,2023-01-15,Wallet,2754
T01439,C3962,Male,38,Delhi,Beauty,1,4923,2023-04-19,Card,4923
T01440,C3712,Male,44,Kolkata,Furniture,1,4857,2023-10-26,UPI,4857
T01441,C8170,Male,41,Jaipur,Furniture,1,2951,2023-06-05,Wallet,2951
T01442,C1715,Other,24,Kolkata,Furniture,4,4888,2023-03-17,Cash,19552
T01443,C7731,Male,27,Delhi,Electronics,5,3407,2023-10-27,Card,17035
T01444,C6968,Male,45,Ahmedabad,Books,2,653,2023-01-07,Wallet,1306
T01445,C4891,Male,59,Chennai,Furniture,1,468,2023-05-13,Card,468
T01446,C8277,Male,55,Hyderabad,Sports,5,341,2023-07-06,Card,1705
T01447,C5668,Female,34,Bengaluru,Fashion,5,1403,2023-09-18,Cash,7015
T01448,C8355,Female,34,Jaipur,Fashion,5,1998,2023-09-22,Cash,9990
T01449,C4833,Female,52,Mumbai,Groceries,4,890,2023-07-27,Wallet,3560
T01450,C9749,Female,45,Pune,Sports,3,970,2023-09-02,Card,2910
T01451,C4918,Male,54,Hyderabad,Books,1,4191,2023-11-13,Cash,4191
T01452,C6070,Other,41,Chennai,Books,5,4002,2023-03-29,UPI,20010
T01453,C8684,Female,57,Pune,Furniture,2,2751,2023-06-26,Card,5502
T01454,C4178,Male,35,Delhi,Electronics,4,1996,2023-11-26,Wallet,7984
T01455,C7026,Female,61,Kolkata,Groceries,4,2038,2023-03-21,UPI,8152
T01456,C8218,Female,43,Ahmedabad,Electronics,4,963,2023-10-28,Card,3852
T01457,C8564,Female,66,Delhi,Electronics,3,1525,2023-09-14,Cash,4575
T01458,C5616,Female,31,Ahmedabad,Beauty,5,3246,2023-06-10,Card,16230
T01459,C7256,Male,44,Hyderabad,Books,2,3541,2023-09-25,Cash,7082
T01460,C9239,Male,53,Bengaluru,Beauty,1,627,2023-07-11,Cash,627
T01461,C9641,Male,68,Mumbai,Furniture,3,607,2023-07-13,Cash,1821
T01462,C7859,Other,53,Hyderabad,Furniture,1,2151,2023-09-06,UPI,2151
T01463,C3655,Female,48,Mumbai,Books,5,1037,2023-11-28,Cash,5185
T01464,C4271,Other,29,Lucknow,Furniture,2,406,2023-03-28,Card,812
T01465,C3267,Other,41,Hyderabad,Beauty,4,697,2023-09-26,Card,2788
T01466,C5096,Other,53,Ahmedabad,Sports,1,3717,2023-09-04,Cash,3717
T01467,C1854,Male,53,Pune,Sports,4,3166,2023-03-31,Cash,12664
T01468,C8873,Male,48,Delhi,Beauty,5,341,2023-09-05,UPI,1705
T01469,C7081,Female,34,Jaipur,Sports,5,1525,2023-07-14,Wallet,7625
T01470,C2680,Male,37,Chennai,Groceries,5,2730,2023-01-08,Cash,13650
T01471,C9452,Male,54,Ahmedabad,Electronics,4,981,2023-12-09,Wallet,3924
T01472,C3042,Other,40,Jaipur,Furniture,1,3782,2023-02-03,UPI,3782
T01473,C5670,Male,67,Ahmedabad,Furniture,5,3193,2023-06-25,Wallet,15965
T01474,C2374,Female,63,Mumbai,Furniture,5,1191,2023-04-26,Cash,5955
T01475,C3626,Female,43,Mumbai,Sports,5,4800,2023-06-08,UPI,24000
T01476,C5469,Other,65,Kolkata,Sports,1,4658,2023-04-16,UPI,4658
T01477,C8361,Male,26,Mumbai,Beauty,2,1736,2023-04-25,Wallet,3472
T01478,C9410,Other,60,Kolkata,Sports,1,1703,2023-03-18,UPI,1703
T01479,C3414,Female,25,Mumbai,Beauty,2,2168,2023-05-23,Card,4336
T01480,C8167,Female,65,Pune,Books,5,4123,2023-11-08,UPI,20615
T01481,C2502,Male,32,Delhi,Books,2,3684,2023-03-03,Wallet,7368
T01482,C4637,Male,46,Hyderabad,Furniture,1,2443,2023-11-29,Wallet,2443
T01483,C8391,Female,68,Jaipur,Fashion,5,1947,2023-04-11,Cash,9735
T01484,C6727,Female,62,Ahmedabad,Beauty,4,1748,2023-07-02,Wallet,6992
T01485,C1436,Other,28,Jaipur,Electronics,3,1427,2023-09-13,Cash,4281
T01486,C7797,Other,24,Bengaluru,Sports,1,3655,2023-08-24,Wallet,3655
T01487,C1872,Other,31,Lucknow,Electronics,1,4429,2023-10-19,UPI,4429
T01488,C7495,Male,50,Hyderabad,Furniture,2,1675,2023-11-23,UPI,3350
T01489,C9224,Male,43,Delhi,Sports,5,804,2023-01-07,Cash,4020
T01490,C7126,Female,68,Mumbai,Groceries,2,4868,2023-09-26,UPI,9736
T01491,C4862,Male,39,Bengaluru,Sports,2,298,2023-04-27,Wallet,596
T01492,C7326,Male,69,Ahmedabad,Electronics,1,888,2023-04-14,Wallet,888
T01493,C2337,Male,53,Mumbai,Groceries,5,1767,2023-07-06,Cash,8835
T01494,C7142,Male,57,Ahmedabad,Beauty,3,372,2023-12-07,Wallet,1116
T01495,C4678,Male,62,Lucknow,Furniture,1,1251,2023-01-17,UPI,1251
T01496,C1461,Male,61,Mumbai,Furniture,1,142,2023-07-24,Wallet,142
T01497,C6221,Male,63,Hyderabad,Electronics,1,3045,2023-11-17,Cash,3045
T01498,C2623,Male,21,Bengaluru,Furniture,5,3442,2023-02-20,Wallet,17210
T01499,C6493,Female,28,Mumbai,Sports,3,4755,2023-06-18,Cash,14265
T01500,C3392,Female,42,Bengaluru,Beauty,3,4577,2023-09-17,Wallet,13731
T01501,C3254,Other,58,Mumbai,Groceries,5,689,2023-02-04,Cash,3445
T01502,C1627,Other,18,Chennai,Furniture,2,2891,2023-05-19,Wallet,5782
T01503,C5700,Other,69,Delhi,Beauty,4,1618,2023-10-11,UPI,6472
T01504,C8740,Male,23,Ahmedabad,Furniture,1,4426,2023-10-01,Cash,4426
T01505,C3273,Other,70,Lucknow,Electronics,2,4164,2023-10-03,Cash,8328
T01506,C8685,Other,27,Bengaluru,Fashion,3,1657,2023-02-10,Card,4971
T01507,C8349,Female,48,Lucknow,Groceries,1,1799,2023-01-29,Cash,1799
T01508,C1086,Male,56,Delhi,Beauty,5,4772,2023-08-17,Wallet,23860
T01509,C2298,Male,45,Delhi,Fashion,3,3980,2023-10-18,Wallet,11940
T01510,C1311,Male,23,Delhi,Furniture,5,4202,2023-09-25,UPI,21010
T01511,C5193,Male,22,Ahmedabad,Groceries,4,2984,2023-05-07,Card,11936
T01512,C4533,Other,34,Lucknow,Furniture,2,3020,2023-05-06,Wallet,6040
T01513,C3449,Female,32,Lucknow,Fashion,5,4676,2023-05-12,Cash,23380
T01514,C9991,Male,41,Hyderabad,Sports,4,1229,2023-04-04,UPI,4916
T01515,C9647,Male,23,Delhi,Fashion,3,650,2023-12-20,UPI,1950
T01516,C7934,Female,56,Hyderabad,Sports,5,3695,2023-11-30,Wallet,18475
T01517,C2821,Male,20,Pune,Beauty,3,3602,2023-05-06,Card,10806
T01518,C5720,Male,64,Kolkata,Groceries,5,3181,2023-04-27,Wallet,15905
T01519,C4893,Female,42,Pune,Sports,5,680,2023-12-20,Cash,3400
T01520,C5934,Male,43,Kolkata,Books,5,4762,2023-08-22,Cash,23810
T01521,C2996,Male,57,Delhi,Books,2,740,2023-04-01,Card,1480
T01522,C1782,Other,59,Lucknow,Beauty,1,1141,2023-01-21,Cash,1141
T01523,C4906,Female,51,Jaipur,Beauty,1,4337,2023-11-08,Wallet,4337
T01524,C7878,Other,36,Bengaluru,Furniture,2,2543,2023-05-17,Cash,5086
T01525,C8489,Female,63,Kolkata,Fashion,1,926,2023-10-10,Card,926
T01526,C2029,Female,56,Hyderabad,Groceries,2,1066,2023-05-23,Wallet,2132
T01527,C2816,Male,21,Mumbai,Beauty,2,4185,2023-02-16,UPI,8370
T01528,C9189,Female,67,Lucknow,Beauty,3,1988,2023-04-08,Wallet,5964
T01529,C9782,Other,70,Bengaluru,Furniture,2,521,2023-02-02,Cash,1042
T01530,C1269,Female,29,Kolkata,Furniture,2,4528,2023-03-09,UPI,9056
T01531,C9443,Male,58,Delhi,Books,5,2810,2023-09-25,Cash,14050
T01532,C4963,Female,49,Delhi,Beauty,5,284,2023-06-05,Wallet,1420
T01533,C3352,Male,46,Chennai,Beauty,2,1935,2023-02-01,Card,3870
T01534,C5772,Male,18,Bengaluru,Beauty,5,2474,2023-04-17,Wallet,12370
T01535,C8032,Female,30,Pune,Groceries,3,2159,2023-04-27,UPI,6477
T01536,C1025,Female,60,Bengaluru,Books,3,3298,2023-05-05,Card,9894
T01537,C6780,Female,69,Kolkata,Furniture,2,3031,2023-10-27,Cash,6062
T01538,C4941,Male,51,Jaipur,Books,5,656,2023-10-25,UPI,3280
T01539,C7825,Male,36,Bengaluru,Books,4,1393,2023-09-02,UPI,5572
T01540,C4068,Other,30,Ahmedabad,Fashion,1,2459,2023-08-26,Wallet,2459
T01541,C2402,Other,20,Hyderabad,Sports,5,712,2023-02-20,Cash,3560
T01542,C9576,Other,68,Lucknow,Fashion,3,4477,2023-10-02,Card,13431
T01543,C6908,Male,56,Mumbai,Groceries,3,4813,2023-01-27,Cash,14439
T01544,C2108,Other,50,Bengaluru,Beauty,4,2077,2023-06-13,Card,8308
T01545,C9618,Female,51,Delhi,Beauty,2,4341,2023-11-21,Wallet,8682
T01546,C9914,Female,62,Lucknow,Electronics,4,4196,2023-02-07,Wallet,16784
T01547,C9312,Female,32,Pune,Beauty,4,2657,2023-04-11,Card,10628
T01548,C9316,Other,57,Bengaluru,Furniture,1,3370,2023-09-02,Cash,3370
T01549,C1333,Female,28,Mumbai,Fashion,3,564,2023-03-01,Wallet,1692
T01550,C7397,Male,61,Ahmedabad,Fashion,4,4572,2023-08-15,Card,18288
T01551,C8702,Male,20,Delhi,Fashion,2,1008,2023-02-12,Wallet,2016
T01552,C1713,Female,41,Mumbai,Fashion,5,4874,2023-09-01,Cash,24370
T01553,C7338,Female,33,Mumbai,Sports,2,3958,2023-04-12,UPI,7916
T01554,C7116,Male,59,Bengaluru,Furniture,1,2254,2023-02-21,Card,2254
T01555,C5155,Female,18,Delhi,Electronics,3,345,2023-10-05,Card,1035
T01556,C1266,Male,28,Lucknow,Books,2,364,2023-10-29,UPI,728
T01557,C6850,Other,23,Chennai,Furniture,3,2869,2023-04-21,Wallet,8607
T01558,C2106,Other,35,Pune,Furniture,5,3552,2023-11-03,Card,17760
T01559,C6649,Male,67,Ahmedabad,Groceries,5,2237,2023-09-07,Wallet,11185
T01560,C4950,Other,43,Bengaluru,Fashion,5,1742,2023-06-03,Cash,8710
T01561,C2698,Other,40,Hyderabad,Fashion,2,2840,2023-10-19,Cash,5680
T01562,C6447,Male,60,Bengaluru,Sports,4,586,2023-01-05,Card,2344
T01563,C3185,Female,43,Chennai,Electronics,2,1241,2023-10-25,Card,2482
T01564,C1726,Other,43,Jaipur,Electronics,3,1773,2023-08-09,Card,5319
T01565,C6772,Female,55,Ahmedabad,Groceries,4,4581,2023-02-27,Cash,18324
T01566,C9945,Female,30,Pune,Groceries,4,2800,2023-08-15,Wallet,11200
T01567,C6546,Other,51,Hyderabad,Groceries,1,610,2023-11-26,Wallet,610
T01568,C3868,Female,18,Bengaluru,Beauty,5,2030,2023-04-10,UPI,10150
T01569,C8612,Female,65,Lucknow,Fashion,2,4143,2023-10-29,Wallet,8286
T01570,C8840,Other,63,Mumbai,Fashion,1,697,2023-11-22,Cash,697
T01571,C3986,Other,22,Lucknow,Books,3,4719,2023-11-11,UPI,14157
T01572,C3209,Female,23,Bengaluru,Books,1,389,2023-08-22,Cash,389
T01573,C2033,Female,53,Ahmedabad,Sports,5,2933,2023-01-01,Wallet,14665
T01574,C8498,Female,36,Lucknow,Electronics,1,679,2023-05-09,Wallet,679
T01575,C1605,Male,64,Delhi,Books,5,3509,2023-07-28,Cash,17545
T01576,C5807,Male,53,Chennai,Electronics,4,5000,2023-11-04,UPI,20000
T01577,C4302,Female,55,Kolkata,Groceries,1,760,2023-05-19,Wallet,760
T01578,C1717,Other,40,Pune,Furniture,3,4617,2023-09-10,Wallet,13851
T01579,C4268,Male,40,Mumbai,Electronics,1,4022,2023-11-20,Cash,4022
T01580,C1686,Male,70,Jaipur,Sports,3,1160,2023-04-01,Cash,3480
T01581,C6170,Female,35,Hyderabad,Fashion,3,2316,2023-06-18,Cash,6948
T01582,C6080,Male,32,Hyderabad,Electronics,3,441,2023-09-17,UPI,1323
T01583,C9444,Female,56,Delhi,Sports,2,952,2023-09-05,UPI,1904
T01584,C7524,Other,30,Jaipur,Fashion,2,391,2023-09-21,Wallet,782
T01585,C9897,Female,47,Delhi,Furniture,3,4168,2023-05-26,Wallet,12504
T01586,C8756,Other,43,Lucknow,Groceries,1,4258,2023-11-27,Card,4258
T01587,C5150,Male,54,Kolkata,Groceries,1,1945,2023-06-03,Card,1945
T01588,C1599,Male,18,Jaipur,Books,4,2969,2023-05-16,Cash,11876
T01589,C4131,Male,34,Jaipur,Groceries,2,3634,2023-09-30,Cash,7268
T01590,C5687,Male,29,Hyderabad,Books,4,4012,2023-05-08,Card,16048
T01591,C6848,Other,44,Ahmedabad,Electronics,1,2585,2023-06-24,Cash,2585
T01592,C1783,Male,50,Hyderabad,Books,1,1965,2023-05-21,Card,1965
T01593,C6438,Female,24,Chennai,Sports,2,275,2023-12-14,Card,550
T01594,C5476,Other,53,Mumbai,Groceries,5,553,2023-10-15,Wallet,2765
T01595,C3039,Other,22,Hyderabad,Fashion,3,315,2023-09-15,UPI,945
T01596,C7029,Male,50,Delhi,Books,5,1707,2023-06-08,UPI,8535
T01597,C8159,Male,36,Bengaluru,Beauty,4,4476,2023-11-17,Wallet,17904
T01598,C7553,Other,39,Ahmedabad,Books,1,3207,2023-08-14,Cash,3207
T01599,C8204,Female,25,Ahmedabad,Sports,5,248,2023-02-27,Card,1240
T01600,C7334,Female,69,Bengaluru,Sports,3,4626,2023-04-04,Wallet,13878
T01601,C6554,Male,50,Bengaluru,Beauty,5,4049,2023-09-07,Cash,20245
T01602,C4060,Male,34,Mumbai,Electronics,3,527,2023-01-04,Cash,1581
T01603,C9129,Male,52,Mumbai,Beauty,5,3271,2023-06-13,Card,16355
T01604,C9151,Other,70,Kolkata,Electronics,3,3190,2023-09-18,Card,9570
T01605,C7018,Female,68,Chennai,Furniture,5,1125,2023-08-29,Card,5625
T01606,C9507,Other,54,Hyderabad,Books,1,3620,2023-09-11,UPI,3620
T01607,C5369,Other,34,Pune,Furniture,1,3596,2023-03-25,Card,3596
T01608,C2353,Female,62,Chennai,Books,2,4601,2023-04-02,Wallet,9202
T01609,C7955,Other,46,Kolkata,Books,3,1228,2023-02-03,Cash,3684
T01610,C2293,Male,42,Lucknow,Electronics,4,1046,2023-08-10,UPI,4184
T01611,C8055,Other,54,Ahmedabad,Electronics,2,3687,2023-12-11,Cash,7374
T01612,C3956,Other,48,Mumbai,Books,3,1066,2023-06-05,Cash,3198
T01613,C9937,Female,67,Delhi,Sports,5,3112,2023-02-18,Cash,15560
T01614,C5813,Other,33,Mumbai,Sports,5,2981,2023-08-15,UPI,14905
T01615,C6262,Other,66,Jaipur,Books,5,1686,2023-06-25,Cash,8430
T01616,C2680,Male,39,Bengaluru,Books,4,2910,2023-11-23,UPI,11640
T01617,C2311,Other,67,Bengaluru,Electronics,4,3676,2023-12-18,Card,14704
T01618,C6372,Male,47,Mumbai,Books,5,574,2023-10-03,UPI,2870
T01619,C5843,Female,61,Ahmedabad,Sports,2,2051,2023-04-04,Card,4102
T01620,C6021,Other,47,Jaipur,Electronics,3,2000,2023-04-10,Wallet,6000
T01621,C8305,Female,55,Delhi,Sports,1,853,2023-02-25,Card,853
T01622,C7981,Male,19,Delhi,Electronics,5,4921,2023-04-29,Card,24605
T01623,C3730,Female,48,Hyderabad,Fashion,2,182,2023-04-20,Wallet,364
T01624,C8272,Male,25,Ahmedabad,Beauty,2,1960,2023-06-07,Wallet,3920
T01625,C6759,Male,34,Lucknow,Electronics,2,3483,2023-09-14,Wallet,6966
T01626,C8325,Male,22,Lucknow,Books,4,4492,2023-06-06,Card,17968
T01627,C1693,Male,42,Kolkata,Fashion,5,4753,2023-06-13,Cash,23765
T01628,C6776,Other,58,Pune,Groceries,3,475,2023-09-29,Card,1425
T01629,C8126,Male,68,Hyderabad,Fashion,1,222,2023-08-30,Wallet,222
T01630,C5498,Male,32,Kolkata,Beauty,3,2147,2023-02-22,Cash,6441
T01631,C1939,Other,61,Hyderabad,Groceries,2,565,2023-12-17,Card,1130
T01632,C2229,Female,62,Delhi,Beauty,5,727,2023-06-03,Card,3635
T01633,C7655,Male,32,Kolkata,Furniture,4,564,2023-11-09,Card,2256
T01634,C6952,Female,69,Hyderabad,Books,4,1138,2023-04-18,Cash,4552
T01635,C9406,Other,38,Delhi,Sports,2,3692,2023-10-20,Wallet,7384
T01636,C3621,Male,44,Hyderabad,Furniture,4,1579,2023-12-11,Cash,6316
T01637,C1510,Male,40,Pune,Beauty,3,2415,2023-03-21,Card,7245
T01638,C3339,Female,51,Hyderabad,Books,4,458,2023-06-15,Card,1832
T01639,C8179,Other,52,Pune,Electronics,5,2673,2023-03-22,Wallet,13365
T01640,C1570,Male,18,Hyderabad,Fashion,3,2964,2023-04-09,UPI,8892
T01641,C3068,Female,62,Delhi,Beauty,3,2100,2023-07-22,Card,6300
T01642,C2101,Male,34,Ahmedabad,Groceries,4,2495,2023-03-29,UPI,9980
T01643,C4866,Male,33,Lucknow,Groceries,5,1162,2023-03-22,Wallet,5810
